systematic_id	chromosome	primary_name	feature_type	category	merged_into	comment_addition	reference_addition	comment_removal	reference_removal
SPNCRNA.750	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7500	III		ncRNA	added					
SPNCRNA.7501	III		ncRNA	added					
SPNCRNA.7502	III		ncRNA	added					
SPNCRNA.7503	III		ncRNA	added					
SPNCRNA.7504	III		ncRNA	added					
SPNCRNA.7505	III		ncRNA	added					
SPNCRNA.7506	III		ncRNA	added					
SPNCRNA.7507	III		ncRNA	added					
SPNCRNA.7508	III		ncRNA	added					
SPNCRNA.7509	III		ncRNA	added					
SPNCRNA.751	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7510	III		ncRNA	added					
SPNCRNA.7511	III		ncRNA	added					
SPNCRNA.7512	III		ncRNA	added					
SPNCRNA.7513	III		ncRNA	added					
SPNCRNA.7514	III		ncRNA	added					
SPNCRNA.7515	III		ncRNA	added					
SPNCRNA.7516	III		ncRNA	added					
SPNCRNA.7517	III		ncRNA	added					
SPNCRNA.7518	III		ncRNA	added					
SPNCRNA.7519	III		ncRNA	added					
SPNCRNA.752	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7520	III		ncRNA	added					
SPNCRNA.7521	III		ncRNA	added					
SPNCRNA.7522	III		ncRNA	added					
SPNCRNA.7523	III		ncRNA	added					
SPNCRNA.7524	III		ncRNA	added					
SPNCRNA.7525	III		ncRNA	added					
SPNCRNA.7526	III		ncRNA	added					
SPNCRNA.7527	III		ncRNA	added					
SPNCRNA.7528	III		ncRNA	added					
SPNCRNA.7529	III		ncRNA	added					
SPNCRNA.753	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7530	III		ncRNA	added					
SPNCRNA.7531	III		ncRNA	added					
SPNCRNA.7532	III		ncRNA	added					
SPNCRNA.7533	III		ncRNA	added					
SPNCRNA.7534	III		ncRNA	added					
SPNCRNA.7535	III		ncRNA	added					
SPNCRNA.7536	III		ncRNA	added					
SPNCRNA.7537	III		ncRNA	added					
SPNCRNA.7538	III		ncRNA	added					
SPNCRNA.7539	III		ncRNA	added					
SPNCRNA.754	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7540	III		ncRNA	added					
SPNCRNA.7541	III		ncRNA	added					
SPNCRNA.7542	III		ncRNA	added					
SPNCRNA.7543	III		ncRNA	added					
SPNCRNA.7544	III		ncRNA	added					
SPNCRNA.7545	III		ncRNA	added					
SPNCRNA.7546	III		ncRNA	added					
SPNCRNA.7547	III		ncRNA	added					
SPNCRNA.7548	III		ncRNA	added					
SPNCRNA.7549	III		ncRNA	added					
SPNCRNA.755	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7550	III		ncRNA	added					
SPNCRNA.7551	III		ncRNA	added					
SPNCRNA.7552	III		ncRNA	added					
SPNCRNA.7553	III		ncRNA	added					
SPNCRNA.7554	III		ncRNA	added					
SPNCRNA.7555	III		ncRNA	added					
SPNCRNA.7556	III		ncRNA	added					
SPNCRNA.7557	III		ncRNA	added					
SPNCRNA.7558	III		ncRNA	added					
SPNCRNA.7559	III		ncRNA	added					
SPNCRNA.756	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7560	III		ncRNA	added					
SPNCRNA.7561	III		ncRNA	added					
SPNCRNA.7562	III		ncRNA	added					
SPNCRNA.7563	III		ncRNA	added					
SPNCRNA.7564	III		ncRNA	added					
SPNCRNA.7565	III		ncRNA	added					
SPNCRNA.7566	III		ncRNA	added					
SPNCRNA.7567	III		ncRNA	added					
SPNCRNA.7568	III		ncRNA	added					
SPNCRNA.7569	III		ncRNA	added					
SPNCRNA.757	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7570	III		ncRNA	added					
SPNCRNA.7571	III		ncRNA	added					
SPNCRNA.7572	III		ncRNA	added					
SPNCRNA.7573	III		ncRNA	added					
SPNCRNA.7574	III		ncRNA	added					
SPNCRNA.7575	III		ncRNA	added					
SPNCRNA.7576	III		ncRNA	added					
SPNCRNA.7577	III		ncRNA	added					
SPNCRNA.7578	III		ncRNA	added					
SPNCRNA.7579	III		ncRNA	added					
SPNCRNA.758	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7580	III		ncRNA	added					
SPNCRNA.7581	III		ncRNA	added					
SPNCRNA.7582	III		ncRNA	added					
SPNCRNA.7583	III		ncRNA	added					
SPNCRNA.7584	III		ncRNA	added					
SPNCRNA.7585	III		ncRNA	added					
SPNCRNA.7586	III		ncRNA	added					
SPNCRNA.7587	III		ncRNA	added					
SPNCRNA.7588	III		ncRNA	added					
SPNCRNA.7589	III		ncRNA	added					
SPNCRNA.759	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7590	III		ncRNA	added					
SPNCRNA.7591	III		ncRNA	added					
SPNCRNA.7592	III		ncRNA	added					
SPNCRNA.7593	III		ncRNA	added					
SPNCRNA.7594	III		ncRNA	added					
SPNCRNA.7595	III		ncRNA	added					
SPNCRNA.7596	III		ncRNA	added					
SPNCRNA.7597	III		ncRNA	added					
SPNCRNA.7598	III		ncRNA	added					
SPNCRNA.7599	III		ncRNA	added					
SPNCRNA.76	I		misc_RNA,ncRNA	added_changed_and_merged	SPNUMT.9			overlapped with correctly annotated NUMT (SPNUMT.9)	
SPNCRNA.760	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7600	III		ncRNA	added					
SPNCRNA.7601	III		ncRNA	added					
SPNCRNA.7602	III		ncRNA	added					
SPNCRNA.7603	III		ncRNA	added					
SPNCRNA.7604	III		ncRNA	added					
SPNCRNA.7605	III		ncRNA	added					
SPNCRNA.7606	III		ncRNA	added					
SPNCRNA.7607	III		ncRNA	added					
SPNCRNA.7608	III		ncRNA	added					
SPNCRNA.7609	III		ncRNA	added					
SPNCRNA.761	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7610	III		ncRNA	added					
SPNCRNA.7611	III		ncRNA	added					
SPNCRNA.7612	III		ncRNA	added					
SPNCRNA.7613	III		ncRNA	added					
SPNCRNA.7614	III		ncRNA	added					
SPNCRNA.7615	III		ncRNA	added					
SPNCRNA.7616	III		ncRNA	added					
SPNCRNA.7617	III		ncRNA	added					
SPNCRNA.7618	III		ncRNA	added					
SPNCRNA.7619	III		ncRNA	added					
SPNCRNA.762	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7620	III		ncRNA	added					
SPNCRNA.7621	III		ncRNA	added					
SPNCRNA.7622	III		ncRNA	added					
SPNCRNA.7623	III		ncRNA	added					
SPNCRNA.7624	III		ncRNA	added					
SPNCRNA.7625	III		ncRNA	added					
SPNCRNA.7626	III		ncRNA	added					
SPNCRNA.7627	III		ncRNA	added					
SPNCRNA.7628	III		ncRNA	added					
SPNCRNA.7629	III		ncRNA	added					
SPNCRNA.763	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7630	III		ncRNA	added					
SPNCRNA.7631	III		ncRNA	added					
SPNCRNA.7632	III		ncRNA	added					
SPNCRNA.7633	III		ncRNA	added					
SPNCRNA.7634	III		ncRNA	added					
SPNCRNA.7635	III		ncRNA	added					
SPNCRNA.7636	III		ncRNA	added					
SPNCRNA.7637	III		ncRNA	added					
SPNCRNA.7638	III		ncRNA	added					
SPNCRNA.7639	III		ncRNA	added					
SPNCRNA.764	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7640	III		ncRNA	added					
SPNCRNA.7641	III		ncRNA	added					
SPNCRNA.7642	III		ncRNA	added					
SPNCRNA.7643	III		ncRNA	added					
SPNCRNA.7644	III		ncRNA	added					
SPNCRNA.7645	III		ncRNA	added					
SPNCRNA.7646	III		ncRNA	added					
SPNCRNA.7647	III		ncRNA	added					
SPNCRNA.7648	III		ncRNA	added					
SPNCRNA.7649	III		ncRNA	added					
SPNCRNA.765	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7650	III		ncRNA	added					
SPNCRNA.7651	III		ncRNA	added					
SPNCRNA.7652	III		ncRNA	added					
SPNCRNA.7653	III		ncRNA	added					
SPNCRNA.7654	III		ncRNA	added					
SPNCRNA.7655	III		ncRNA	added					
SPNCRNA.7656	III		ncRNA	added					
SPNCRNA.7657	III		ncRNA	added					
SPNCRNA.7658	III		ncRNA	added					
SPNCRNA.7659	III		ncRNA	added					
SPNCRNA.766	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7660	III		ncRNA	added					
SPNCRNA.7661	III		ncRNA	added					
SPNCRNA.7662	III		ncRNA	added					
SPNCRNA.7663	III		ncRNA	added					
SPNCRNA.7664	III		ncRNA	added					
SPNCRNA.7665	III		ncRNA	added					
SPNCRNA.7666	III		ncRNA	added					
SPNCRNA.7667	III		ncRNA	added					
SPNCRNA.7668	III		ncRNA	added					
SPNCRNA.7669	III		ncRNA	added					
SPNCRNA.767	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7670	III		ncRNA	added					
SPNCRNA.7671	III		ncRNA	added					
SPNCRNA.7672	III		ncRNA	added					
SPNCRNA.7673	III		ncRNA	added					
SPNCRNA.7674	III		ncRNA	added					
SPNCRNA.7675	III		ncRNA	added					
SPNCRNA.7676	III		ncRNA	added					
SPNCRNA.7677	III		ncRNA	added					
SPNCRNA.7678	III		ncRNA	added					
SPNCRNA.7679	III		ncRNA	added					
SPNCRNA.768	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7680	III		ncRNA	added					
SPNCRNA.7681	III		ncRNA	added					
SPNCRNA.7682	III		ncRNA	added					
SPNCRNA.7683	III		ncRNA	added					
SPNCRNA.7684	III		ncRNA	added					
SPNCRNA.7685	III		ncRNA	added					
SPNCRNA.7686	III		ncRNA	added					
SPNCRNA.7687	III		ncRNA	added					
SPNCRNA.7688	III		ncRNA	added					
SPNCRNA.7689	III		ncRNA	added					
SPNCRNA.769	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7690	III		ncRNA	added					
SPNCRNA.7691	III		ncRNA	added					
SPNCRNA.7692	III		ncRNA	added					
SPNCRNA.7693	III		ncRNA	added					
SPNCRNA.7694	III		ncRNA	added					
SPNCRNA.7695	III		ncRNA	added					
SPNCRNA.7696	III		ncRNA	added					
SPNCRNA.7697	III		ncRNA	added					
SPNCRNA.7698	III		ncRNA	added					
SPNCRNA.7699	III		ncRNA	added					
SPNCRNA.77	I		misc_RNA,ncRNA	added_changed_and_merged	SPNCRNA.817				
SPNCRNA.770	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7700	III		ncRNA	added					
SPNCRNA.7701	III		ncRNA	added					
SPNCRNA.7702	III		ncRNA	added					
SPNCRNA.7703	III		ncRNA	added					
SPNCRNA.7704	III		ncRNA	added					
SPNCRNA.7705	III		ncRNA	added					
SPNCRNA.7706	III		ncRNA	added					
SPNCRNA.7707	III		ncRNA	added					
SPNCRNA.7708	III		ncRNA	added					
SPNCRNA.7709	III		ncRNA	added					
SPNCRNA.771	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7710	III		ncRNA	added					
SPNCRNA.7711	III		ncRNA	added					
SPNCRNA.7712	III		ncRNA	added					
SPNCRNA.7713	III		ncRNA	added					
SPNCRNA.7714	III		ncRNA	added					
SPNCRNA.7715	III		ncRNA	added					
SPNCRNA.7716	III		ncRNA	added					
SPNCRNA.7717	III		ncRNA	added					
SPNCRNA.7718	III		ncRNA	added					
SPNCRNA.7719	III		ncRNA	added					
SPNCRNA.772	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7720	III		ncRNA	added					
SPNCRNA.7721	III		ncRNA	added					
SPNCRNA.7722	III		ncRNA	added					
SPNCRNA.7723	III		ncRNA	added					
SPNCRNA.7724	III		ncRNA	added					
SPNCRNA.7725	III		ncRNA	added					
SPNCRNA.7726	III		ncRNA	added					
SPNCRNA.7727	III		ncRNA	added					
SPNCRNA.7728	III		ncRNA	added					
SPNCRNA.7729	III		ncRNA	added					
SPNCRNA.773	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7730	III		ncRNA	added					
SPNCRNA.7731	III		ncRNA	added					
SPNCRNA.7732	III		ncRNA	added					
SPNCRNA.7733	III		ncRNA	added					
SPNCRNA.7734	III		ncRNA	added					
SPNCRNA.7735	III		ncRNA	added					
SPNCRNA.7736	III		ncRNA	added					
SPNCRNA.7737	III		ncRNA	added					
SPNCRNA.7738	III		ncRNA	added					
SPNCRNA.7739	III		ncRNA	added					
SPNCRNA.774	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7740	III		ncRNA	added					
SPNCRNA.7741	III		ncRNA	added					
SPNCRNA.7742	III		ncRNA	added					
SPNCRNA.7743	III		ncRNA	added					
SPNCRNA.7744	III		ncRNA	added					
SPNCRNA.7745	III		ncRNA	added					
SPNCRNA.7746	III		ncRNA	added					
SPNCRNA.7747	III		ncRNA	added					
SPNCRNA.7748	III		ncRNA	added					
SPNCRNA.7749	III		ncRNA	added					
SPNCRNA.775	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7750	III		ncRNA	added					
SPNCRNA.7751	III		ncRNA	added					
SPNCRNA.7752	III		ncRNA	added					
SPNCRNA.7753	III		ncRNA	added					
SPNCRNA.7754	III		ncRNA	added					
SPNCRNA.7755	III		ncRNA	added					
SPNCRNA.7756	III		ncRNA	added					
SPNCRNA.7757	III		ncRNA	added					
SPNCRNA.7758	III		ncRNA	added					
SPNCRNA.7759	III		ncRNA	added					
SPNCRNA.776	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7760	III		ncRNA	added					
SPNCRNA.7761	III		ncRNA	added					
SPNCRNA.7762	III		ncRNA	added					
SPNCRNA.7763	III		ncRNA	added					
SPNCRNA.7764	III		ncRNA	added					
SPNCRNA.7765	III		ncRNA	added					
SPNCRNA.7766	III		ncRNA	added					
SPNCRNA.7767	III		ncRNA	added					
SPNCRNA.7768	III		ncRNA	added					
SPNCRNA.7769	III		ncRNA	added					
SPNCRNA.777	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.7770	III		ncRNA	added					
SPNCRNA.7771	III		ncRNA	added					
SPNCRNA.7772	III		ncRNA	added					
SPNCRNA.7773	III		ncRNA	added					
SPNCRNA.7774	III		ncRNA	added					
SPNCRNA.778	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.779	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.78	I		misc_RNA,ncRNA	added_changed_and_merged	SPNCRNA.817				
SPNCRNA.780	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.781	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.782	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.783	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.784	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.785	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.786	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.787	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.788	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.789	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.79	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.790	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.791	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.792	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.793	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.794	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.795	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.796	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.797	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.798	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.799	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.80	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.800	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.801	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.802	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.803	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.804	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.805	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.806	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.807	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.808	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.809	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.81	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.810	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.811	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.812	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.813	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.814	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.815	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.816	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.817	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.818	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.819	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.82	I	mrp1	misc_RNA,ncRNA	added_and_changed					
SPNCRNA.820	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.821	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.822	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.823	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.824	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.825	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.826	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.827	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.828	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.829	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.83	I		misc_RNA,ncRNA	added_changed_and_merged	SPNUMT.8			overlapped with correctly annotated NUMT (SPNUMT.8)	
SPNCRNA.830	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.831	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.832	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.833	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.834	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.835	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.836	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.837	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.838	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.839	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.84	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.840	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.841	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.842	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.843	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.844	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.845	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.846	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.847	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.848	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.849	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.85	I		misc_RNA	added_and_merged	SPAC227.19c			replaced by protein coding gene SPAC227.19c	
SPNCRNA.850	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.851	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.852	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.853	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.854	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.855	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.856	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.857	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.858	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.859	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.86	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.860	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.861	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.862	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.863	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.864	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.865	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.866	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.867	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.868	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.869	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.87	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.870	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.871	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.872	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.873	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.874	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.875	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.876	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.877	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.878	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.879	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.88	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.880	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.881	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.882	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.883	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.884	I		misc_RNA,ncRNA	added_changed_and_merged	SPNCRNA.214			merged with SPNCRNA.214	
SPNCRNA.885	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.886	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.887	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.888	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.889	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.89	II		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.890	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.891	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.892	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.893	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.894	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.895	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.896	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.897	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.898	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.899	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.90	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.900	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.9001	II	prt2	CDS,ncRNA	changed		SPBC8E4.02c replaced by SPNCRNA.9001 (prt2)	PMID:29414789		
SPNCRNA.901	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.902	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.903	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.904	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.905	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.906	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.907	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.908	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.909	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.91	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.910	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.911	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.912	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.913	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.914	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.915	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.916	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.917	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.918	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.919	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.92	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.920	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.921	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.922	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.923	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.924	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.925	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.926	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.927	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.928	I	meu16	misc_RNA,ncRNA	added_and_changed					
SPNCRNA.929	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.93	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.930	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.931	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.932	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.933	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.934	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.935	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.936	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.937	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.938	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.939	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.94	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.940	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.941	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.942	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.943	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.944	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.945	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.946	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.947	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.948	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.949	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.95	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.950	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.951	I		misc_RNA,ncRNA	added_changed_and_merged	SPNCRNA.239				
SPNCRNA.952	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.953	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.954	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.955	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.956	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.957	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.958	I		misc_RNA,ncRNA	added_changed_and_merged	SPAC23A1.20			merged with SPAC23A1.20	
SPNCRNA.959	I		misc_RNA,ncRNA	added_and_changed					
SPNCRNA.96	I		misc_RNA,ncRNA	added_and_changed					
