systematic_id	chromosome	primary_name	category	merged_into
SPNCRNA.6969	III		added	
SPNCRNA.697	I		added_and_changed	
SPNCRNA.6970	III		added	
SPNCRNA.6971	III		added	
SPNCRNA.6972	III		added	
SPNCRNA.6973	III		added	
SPNCRNA.6974	III		added	
SPNCRNA.6975	III		added	
SPNCRNA.6976	III		added	
SPNCRNA.6977	III		added	
SPNCRNA.6978	III		added	
SPNCRNA.6979	III		added	
SPNCRNA.698	I		added_and_changed	
SPNCRNA.6980	III		added	
SPNCRNA.6981	III		added	
SPNCRNA.6982	III		added	
SPNCRNA.6983	III		added	
SPNCRNA.6984	III		added	
SPNCRNA.6985	III		added	
SPNCRNA.6986	III		added	
SPNCRNA.6987	III		added	
SPNCRNA.6988	III		added	
SPNCRNA.6989	III		added	
SPNCRNA.699	I		added_and_changed	
SPNCRNA.6990	III		added	
SPNCRNA.6991	III		added	
SPNCRNA.6992	III		added	
SPNCRNA.6993	III		added	
SPNCRNA.6994	III		added	
SPNCRNA.6995	III		added	
SPNCRNA.6996	III		added	
SPNCRNA.6997	III		added	
SPNCRNA.6998	III		added	
SPNCRNA.6999	III		added	
SPNCRNA.70	I		added_and_changed	
SPNCRNA.700	I		added_and_changed	
SPNCRNA.7000	III		added	
SPNCRNA.7001	III		added	
SPNCRNA.7002	III		added	
SPNCRNA.7003	III		added	
SPNCRNA.7004	III		added	
SPNCRNA.7005	III		added	
SPNCRNA.7006	III		added	
SPNCRNA.7007	III		added	
SPNCRNA.7008	III		added	
SPNCRNA.7009	III		added	
SPNCRNA.701	I		added_and_changed	
SPNCRNA.7010	III		added	
SPNCRNA.7011	III		added	
SPNCRNA.7012	III		added	
SPNCRNA.7013	III		added	
SPNCRNA.7014	III		added	
SPNCRNA.7015	III		added	
SPNCRNA.7016	III		added	
SPNCRNA.7017	III		added	
SPNCRNA.7018	III		added	
SPNCRNA.7019	III		added	
SPNCRNA.702	I		added_and_changed	
SPNCRNA.7020	III		added	
SPNCRNA.7021	III		added	
SPNCRNA.7022	III		added	
SPNCRNA.7023	III		added	
SPNCRNA.7024	III		added	
SPNCRNA.7025	III		added	
SPNCRNA.7026	III		added	
SPNCRNA.7027	III		added	
SPNCRNA.7028	III		added	
SPNCRNA.7029	III		added	
SPNCRNA.703	I		added_and_changed	
SPNCRNA.7030	III		added	
SPNCRNA.7031	III		added	
SPNCRNA.7032	III		added	
SPNCRNA.7033	III		added	
SPNCRNA.7034	III		added	
SPNCRNA.7035	III		added	
SPNCRNA.7036	III		added	
SPNCRNA.7037	III		added	
SPNCRNA.7038	III		added	
SPNCRNA.7039	III		added	
SPNCRNA.704	I		added_and_changed	
SPNCRNA.7040	III		added	
SPNCRNA.7041	III		added	
SPNCRNA.7042	III		added	
SPNCRNA.7043	III		added	
SPNCRNA.7044	III		added	
SPNCRNA.7045	III		added	
SPNCRNA.7046	III		added	
SPNCRNA.7047	III		added	
SPNCRNA.7048	III		added	
SPNCRNA.7049	III		added	
SPNCRNA.705	I		added_and_changed	
SPNCRNA.7050	III		added	
SPNCRNA.7051	III		added	
SPNCRNA.7052	III		added	
SPNCRNA.7053	III		added	
SPNCRNA.7054	III		added	
SPNCRNA.7055	III		added	
SPNCRNA.7056	III		added	
SPNCRNA.7057	III		added	
SPNCRNA.7058	III		added	
SPNCRNA.7059	III		added	
SPNCRNA.706	I		added_and_changed	
SPNCRNA.7060	III		added	
SPNCRNA.7061	III		added	
SPNCRNA.7062	III		added	
SPNCRNA.7063	III		added	
SPNCRNA.7064	III		added	
SPNCRNA.7065	III		added	
SPNCRNA.7066	III		added	
SPNCRNA.7067	III		added	
SPNCRNA.7068	III		added	
SPNCRNA.7069	III		added	
SPNCRNA.707	I		added_and_changed	
SPNCRNA.7070	III		added	
SPNCRNA.7071	III		added	
SPNCRNA.7072	III		added	
SPNCRNA.7073	III		added	
SPNCRNA.7074	III		added	
SPNCRNA.7075	III		added	
SPNCRNA.7076	III		added	
SPNCRNA.7077	III		added	
SPNCRNA.7078	III		added	
SPNCRNA.7079	III		added	
SPNCRNA.708	I		added_and_changed	
SPNCRNA.7080	III		added	
SPNCRNA.7081	III		added	
SPNCRNA.7082	III		added	
SPNCRNA.7083	III		added	
SPNCRNA.7084	III		added	
SPNCRNA.7085	III		added	
SPNCRNA.7086	III		added	
SPNCRNA.7087	III		added	
SPNCRNA.7088	III		added	
SPNCRNA.7089	III		added	
SPNCRNA.709	I		added_and_changed	
SPNCRNA.7090	III		added	
SPNCRNA.7091	III		added	
SPNCRNA.7092	III		added	
SPNCRNA.7093	III		added	
SPNCRNA.7094	III		added	
SPNCRNA.7095	III		added	
SPNCRNA.7096	III		added	
SPNCRNA.7097	III		added	
SPNCRNA.7098	III		added	
SPNCRNA.7099	III		added	
SPNCRNA.71	I		added_and_changed	
SPNCRNA.710	I		added_and_changed	
SPNCRNA.7100	III		added	
SPNCRNA.7101	III		added	
SPNCRNA.7102	III		added	
SPNCRNA.7103	III		added	
SPNCRNA.7104	III		added	
SPNCRNA.7105	III		added	
SPNCRNA.7106	III		added	
SPNCRNA.7107	III		added	
SPNCRNA.7108	III		added	
SPNCRNA.7109	III		added	
SPNCRNA.711	I		added_and_changed	
SPNCRNA.7110	III		added	
SPNCRNA.7111	III		added	
SPNCRNA.7112	III		added	
SPNCRNA.7113	III		added	
SPNCRNA.7114	III		added	
SPNCRNA.7115	III		added	
SPNCRNA.7116	III		added	
SPNCRNA.7117	III		added	
SPNCRNA.7118	III		added	
SPNCRNA.7119	III		added	
SPNCRNA.712	I		added_and_changed	
SPNCRNA.7120	III		added	
SPNCRNA.7121	III		added	
SPNCRNA.7122	III		added	
SPNCRNA.7123	III		added	
SPNCRNA.7124	III		added	
SPNCRNA.7125	III		added	
SPNCRNA.7126	III		added	
SPNCRNA.7127	III		added	
SPNCRNA.7128	III		added	
SPNCRNA.7129	III		added	
SPNCRNA.713	I		added_and_changed	
SPNCRNA.7130	III		added	
SPNCRNA.7131	III		added	
SPNCRNA.7132	III		added	
SPNCRNA.7133	III		added	
SPNCRNA.7134	III		added	
SPNCRNA.7135	III		added	
SPNCRNA.7136	III		added	
SPNCRNA.7137	III		added	
SPNCRNA.7138	III		added	
SPNCRNA.7139	III		added	
SPNCRNA.714	I		added_and_changed	
SPNCRNA.7140	III		added	
SPNCRNA.7141	III		added	
SPNCRNA.7142	III		added	
SPNCRNA.7143	III		added	
SPNCRNA.7144	III		added	
SPNCRNA.7145	III		added	
SPNCRNA.7146	III		added	
SPNCRNA.7147	III		added	
SPNCRNA.7148	III		added	
SPNCRNA.7149	III		added	
SPNCRNA.715	I		added_and_changed	
SPNCRNA.7150	III		added	
SPNCRNA.7151	III		added	
SPNCRNA.7152	III		added	
SPNCRNA.7153	III		added	
SPNCRNA.7154	III		added	
SPNCRNA.7155	III		added	
SPNCRNA.7156	III		added	
SPNCRNA.7157	III		added	
SPNCRNA.7158	III		added	
SPNCRNA.7159	III		added	
SPNCRNA.716	I		added_and_changed	
SPNCRNA.7160	III		added	
SPNCRNA.7161	III		added	
SPNCRNA.7162	III		added	
SPNCRNA.7163	III		added	
SPNCRNA.7164	III		added	
SPNCRNA.7165	III		added	
SPNCRNA.7166	III		added	
SPNCRNA.7167	III		added	
SPNCRNA.7168	III		added	
SPNCRNA.7169	III		added	
SPNCRNA.717	I		added_and_changed	
SPNCRNA.7170	III		added	
SPNCRNA.7171	III		added	
SPNCRNA.7172	III		added	
SPNCRNA.7173	III		added	
SPNCRNA.7174	III		added	
SPNCRNA.7175	III		added	
SPNCRNA.7176	III		added	
SPNCRNA.7177	III		added	
SPNCRNA.7178	III		added	
SPNCRNA.7179	III		added	
SPNCRNA.718	I		added_and_changed	
SPNCRNA.7180	III		added	
SPNCRNA.7181	III		added	
SPNCRNA.7182	III		added	
SPNCRNA.7183	III		added	
SPNCRNA.7184	III		added	
SPNCRNA.7185	III		added	
SPNCRNA.7186	III		added	
SPNCRNA.7187	III		added	
SPNCRNA.7188	III		added	
SPNCRNA.7189	III		added	
SPNCRNA.719	I		added_and_changed	
SPNCRNA.7190	III		added	
SPNCRNA.7191	III		added	
SPNCRNA.7192	III		added	
SPNCRNA.7193	III		added	
SPNCRNA.7194	III		added	
SPNCRNA.7195	III		added	
SPNCRNA.7196	III		added	
SPNCRNA.7197	III		added	
SPNCRNA.7198	III		added	
SPNCRNA.7199	III		added	
SPNCRNA.72	I	eta2-antisense-2	added_changed_and_merged	SPNCRNA.872
SPNCRNA.720	I		added_and_changed	
SPNCRNA.7200	III		added	
SPNCRNA.7201	III		added	
SPNCRNA.7202	III		added	
SPNCRNA.7203	III		added	
SPNCRNA.7204	III		added	
SPNCRNA.7205	III		added	
SPNCRNA.7206	III		added	
SPNCRNA.7207	III		added	
SPNCRNA.7208	III		added	
SPNCRNA.7209	III		added	
SPNCRNA.721	I		added_and_changed	
SPNCRNA.7210	III		added	
SPNCRNA.7211	III		added	
SPNCRNA.7212	III		added	
SPNCRNA.7213	III		added	
SPNCRNA.7214	III		added	
SPNCRNA.7215	III		added	
SPNCRNA.7216	III		added	
SPNCRNA.7217	III		added	
SPNCRNA.7218	III		added	
SPNCRNA.7219	III		added	
SPNCRNA.722	I		added_and_changed	
SPNCRNA.7220	III		added	
SPNCRNA.7221	III		added	
SPNCRNA.7222	III		added	
SPNCRNA.7223	III		added	
SPNCRNA.7224	III		added	
SPNCRNA.7225	III		added	
SPNCRNA.7226	III		added	
SPNCRNA.7227	III		added	
SPNCRNA.7228	III		added	
SPNCRNA.7229	III		added	
SPNCRNA.723	I		added_and_changed	
SPNCRNA.7230	III		added	
SPNCRNA.7231	III		added	
SPNCRNA.7232	III		added	
SPNCRNA.7233	III		added	
SPNCRNA.7234	III		added	
SPNCRNA.7235	III		added	
SPNCRNA.7236	III		added	
SPNCRNA.7237	III		added	
SPNCRNA.7238	III		added	
SPNCRNA.7239	III		added	
SPNCRNA.724	I		added_and_changed	
SPNCRNA.7240	III		added	
SPNCRNA.7241	III		added	
SPNCRNA.7242	III		added	
SPNCRNA.7243	III		added	
SPNCRNA.7244	III		added	
SPNCRNA.7245	III		added	
SPNCRNA.7246	III		added	
SPNCRNA.7247	III		added	
SPNCRNA.7248	III		added	
SPNCRNA.7249	III		added	
SPNCRNA.725	I		added_and_changed	
SPNCRNA.7250	III		added	
SPNCRNA.7251	III		added	
SPNCRNA.7252	III		added	
SPNCRNA.7253	III		added	
SPNCRNA.7254	III		added	
SPNCRNA.7255	III		added	
SPNCRNA.7256	III		added	
SPNCRNA.7257	III		added	
SPNCRNA.7258	III		added	
SPNCRNA.7259	III		added	
SPNCRNA.726	I		added_and_changed	
SPNCRNA.7260	III		added	
SPNCRNA.7261	III		added	
SPNCRNA.7262	III		added	
SPNCRNA.7263	III		added	
SPNCRNA.7264	III		added	
SPNCRNA.7265	III		added	
SPNCRNA.7266	III		added	
SPNCRNA.7267	III		added	
SPNCRNA.7268	III		added	
SPNCRNA.7269	III		added	
SPNCRNA.727	I		added_changed_and_removed	
SPNCRNA.7270	III		added	
SPNCRNA.7271	III		added	
SPNCRNA.7272	III		added	
SPNCRNA.7273	III		added	
SPNCRNA.7274	III		added	
SPNCRNA.7275	III		added	
SPNCRNA.7276	III		added	
SPNCRNA.7277	III		added	
SPNCRNA.7278	III		added	
SPNCRNA.7279	III		added	
SPNCRNA.728	I		added_and_changed	
SPNCRNA.7280	III		added	
SPNCRNA.7281	III		added	
SPNCRNA.7282	III		added	
SPNCRNA.7283	III		added	
SPNCRNA.7284	III		added	
SPNCRNA.7285	III		added	
SPNCRNA.7286	III		added	
SPNCRNA.7287	III		added	
SPNCRNA.7288	III		added	
SPNCRNA.7289	III		added	
SPNCRNA.729	I		added_changed_and_merged	SPNCRNA.432
SPNCRNA.7290	III		added	
SPNCRNA.7291	III		added	
SPNCRNA.7292	III		added	
SPNCRNA.7293	III		added	
SPNCRNA.7294	III		added	
SPNCRNA.7295	III		added	
SPNCRNA.7296	III		added	
SPNCRNA.7297	III		added	
SPNCRNA.7298	III		added	
SPNCRNA.7299	III		added	
SPNCRNA.73	I	eta2-antisense-3	added_changed_and_merged	SPNCRNA.872
SPNCRNA.730	I		added_and_changed	
SPNCRNA.7300	III		added	
SPNCRNA.7301	III		added	
SPNCRNA.7302	III		added	
SPNCRNA.7303	III		added	
SPNCRNA.7304	III		added	
SPNCRNA.7305	III		added	
SPNCRNA.7306	III		added	
SPNCRNA.7307	III		added	
SPNCRNA.7308	III		added	
SPNCRNA.7309	III		added	
SPNCRNA.731	I		added_and_changed	
SPNCRNA.7310	III		added	
SPNCRNA.7311	III		added	
SPNCRNA.7312	III		added	
SPNCRNA.7313	III		added	
SPNCRNA.7314	III		added	
SPNCRNA.7315	III		added	
SPNCRNA.7316	III		added	
SPNCRNA.7317	III		added	
SPNCRNA.7318	III		added	
SPNCRNA.7319	III		added	
SPNCRNA.732	I		added_and_changed	
SPNCRNA.7320	III		added	
SPNCRNA.7321	III		added	
SPNCRNA.7322	III		added	
SPNCRNA.7323	III		added	
SPNCRNA.7324	III		added	
SPNCRNA.7325	III		added	
SPNCRNA.7326	III		added	
SPNCRNA.7327	III		added	
SPNCRNA.7328	III		added	
SPNCRNA.7329	III		added	
SPNCRNA.733	I		added_and_changed	
SPNCRNA.7330	III		added	
SPNCRNA.7331	III		added	
SPNCRNA.7332	III		added	
SPNCRNA.7333	III		added	
SPNCRNA.7334	III		added	
SPNCRNA.7335	III		added	
SPNCRNA.7336	III		added	
SPNCRNA.7337	III		added	
SPNCRNA.7338	III		added	
SPNCRNA.7339	III		added	
SPNCRNA.734	I		added_and_changed	
SPNCRNA.7340	III		added	
SPNCRNA.7341	III		added	
SPNCRNA.7342	III		added	
SPNCRNA.7343	III		added	
SPNCRNA.7344	III		added	
SPNCRNA.7345	III		added	
SPNCRNA.7346	III		added	
SPNCRNA.7347	III		added	
SPNCRNA.7348	III		added	
SPNCRNA.7349	III		added	
SPNCRNA.735	I		added_and_changed	
SPNCRNA.7350	III		added	
SPNCRNA.7351	III		added	
SPNCRNA.7352	III		added	
SPNCRNA.7353	III		added	
SPNCRNA.7354	III		added	
SPNCRNA.7355	III		added	
SPNCRNA.7356	III		added	
SPNCRNA.7357	III		added	
SPNCRNA.7358	III		added	
SPNCRNA.7359	III		added	
SPNCRNA.736	I		added_and_changed	
SPNCRNA.7360	III		added	
SPNCRNA.7361	III		added	
SPNCRNA.7362	III		added	
SPNCRNA.7363	III		added	
SPNCRNA.7364	III		added	
SPNCRNA.7365	III		added	
SPNCRNA.7366	III		added	
SPNCRNA.7367	III		added	
SPNCRNA.7368	III		added	
SPNCRNA.7369	III		added	
SPNCRNA.737	I		added_and_changed	
SPNCRNA.7370	III		added	
SPNCRNA.7371	III		added	
SPNCRNA.7372	III		added	
SPNCRNA.7373	III		added	
SPNCRNA.7374	III		added	
SPNCRNA.7375	III		added	
SPNCRNA.7376	III		added	
SPNCRNA.7377	III		added	
SPNCRNA.7378	III		added	
SPNCRNA.7379	III		added	
SPNCRNA.738	I		added_and_changed	
SPNCRNA.7380	III		added	
SPNCRNA.7381	III		added	
SPNCRNA.7382	III		added	
SPNCRNA.7383	III		added	
SPNCRNA.7384	III		added	
SPNCRNA.7385	III		added	
SPNCRNA.7386	III		added	
SPNCRNA.7387	III		added	
SPNCRNA.7388	III		added	
SPNCRNA.7389	III		added	
SPNCRNA.739	I		added_and_changed	
SPNCRNA.7390	III		added	
SPNCRNA.7391	III		added	
SPNCRNA.7392	III		added	
SPNCRNA.7393	III		added	
SPNCRNA.7394	III		added	
SPNCRNA.7395	III		added	
SPNCRNA.7396	III		added	
SPNCRNA.7397	III		added	
SPNCRNA.7398	III		added	
SPNCRNA.7399	III		added	
SPNCRNA.74	I	eta2-antisense-4	added_changed_and_merged	SPNCRNA.872
SPNCRNA.740	I		added_and_changed	
SPNCRNA.7400	III		added	
SPNCRNA.7401	III		added	
SPNCRNA.7402	III		added	
SPNCRNA.7403	III		added	
SPNCRNA.7404	III		added	
SPNCRNA.7405	III		added	
SPNCRNA.7406	III		added	
SPNCRNA.7407	III		added	
SPNCRNA.7408	III		added	
SPNCRNA.7409	III		added	
SPNCRNA.741	I		added_and_changed	
SPNCRNA.7410	III		added	
SPNCRNA.7411	III		added	
SPNCRNA.7412	III		added	
SPNCRNA.7413	III		added	
SPNCRNA.7414	III		added	
SPNCRNA.7415	III		added	
SPNCRNA.7416	III		added	
SPNCRNA.7417	III		added	
SPNCRNA.7418	III		added	
SPNCRNA.7419	III		added	
SPNCRNA.742	I		added_and_changed	
SPNCRNA.7420	III		added	
SPNCRNA.7421	III		added	
SPNCRNA.7422	III		added	
SPNCRNA.7423	III		added	
SPNCRNA.7424	III		added	
SPNCRNA.7425	III		added	
SPNCRNA.7426	III		added	
SPNCRNA.7427	III		added	
SPNCRNA.7428	III		added	
SPNCRNA.7429	III		added	
SPNCRNA.743	I		added_and_changed	
SPNCRNA.7430	III		added	
SPNCRNA.7431	III		added	
SPNCRNA.7432	III		added	
SPNCRNA.7433	III		added	
SPNCRNA.7434	III		added	
SPNCRNA.7435	III		added	
SPNCRNA.7436	III		added	
SPNCRNA.7437	III		added	
SPNCRNA.7438	III		added	
SPNCRNA.7439	III		added	
SPNCRNA.744	I		added_and_changed	
SPNCRNA.7440	III		added	
SPNCRNA.7441	III		added	
SPNCRNA.7442	III		added	
SPNCRNA.7443	III		added	
SPNCRNA.7444	III		added	
SPNCRNA.7445	III		added	
SPNCRNA.7446	III		added	
SPNCRNA.7447	III		added	
SPNCRNA.7448	III		added	
SPNCRNA.7449	III		added	
SPNCRNA.745	I		added_and_changed	
SPNCRNA.7450	III		added	
SPNCRNA.7451	III		added	
SPNCRNA.7452	III		added	
SPNCRNA.7453	III		added	
SPNCRNA.7454	III		added	
SPNCRNA.7455	III		added	
SPNCRNA.7456	III		added	
SPNCRNA.7457	III		added	
SPNCRNA.7458	III		added	
SPNCRNA.7459	III		added	
SPNCRNA.746	I		added_and_changed	
SPNCRNA.7460	III		added	
SPNCRNA.7461	III		added	
SPNCRNA.7462	III		added	
SPNCRNA.7463	III		added	
SPNCRNA.7464	III		added	
SPNCRNA.7465	III		added	
SPNCRNA.7466	III		added	
SPNCRNA.7467	III		added	
SPNCRNA.7468	III		added	
SPNCRNA.7469	III		added	
SPNCRNA.747	I		added_and_changed	
SPNCRNA.7470	III		added	
SPNCRNA.7471	III		added	
SPNCRNA.7472	III		added	
SPNCRNA.7473	III		added	
SPNCRNA.7474	III		added	
SPNCRNA.7475	III		added	
SPNCRNA.7476	III		added	
SPNCRNA.7477	III		added	
SPNCRNA.7478	III		added	
SPNCRNA.7479	III		added	
SPNCRNA.748	I		added_and_changed	
SPNCRNA.7480	III		added	
SPNCRNA.7481	III		added	
SPNCRNA.7482	III		added	
SPNCRNA.7483	III		added	
SPNCRNA.7484	III		added	
SPNCRNA.7485	III		added	
SPNCRNA.7486	III		added	
SPNCRNA.7487	III		added	
SPNCRNA.7488	III		added	
SPNCRNA.7489	III		added	
SPNCRNA.749	I		added_and_changed	
SPNCRNA.7490	III		added	
SPNCRNA.7491	III		added	
SPNCRNA.7492	III		added	
SPNCRNA.7493	III		added	
SPNCRNA.7494	III		added	
SPNCRNA.7495	III		added	
SPNCRNA.7496	III		added	
SPNCRNA.7497	III		added	
SPNCRNA.7498	III		added	
SPNCRNA.7499	III		added	
SPNCRNA.75	I		added_and_changed	
SPNCRNA.750	I		added_and_changed	
SPNCRNA.7500	III		added	
SPNCRNA.7501	III		added	
SPNCRNA.7502	III		added	
SPNCRNA.7503	III		added	
SPNCRNA.7504	III		added	
SPNCRNA.7505	III		added	
SPNCRNA.7506	III		added	
SPNCRNA.7507	III		added	
SPNCRNA.7508	III		added	
SPNCRNA.7509	III		added	
SPNCRNA.751	I		added_and_changed	
SPNCRNA.7510	III		added	
SPNCRNA.7511	III		added	
SPNCRNA.7512	III		added	
SPNCRNA.7513	III		added	
SPNCRNA.7514	III		added	
SPNCRNA.7515	III		added	
SPNCRNA.7516	III		added	
SPNCRNA.7517	III		added	
SPNCRNA.7518	III		added	
SPNCRNA.7519	III		added	
SPNCRNA.752	I		added_and_changed	
SPNCRNA.7520	III		added	
SPNCRNA.7521	III		added	
SPNCRNA.7522	III		added	
SPNCRNA.7523	III		added	
SPNCRNA.7524	III		added	
SPNCRNA.7525	III		added	
SPNCRNA.7526	III		added	
SPNCRNA.7527	III		added	
SPNCRNA.7528	III		added	
SPNCRNA.7529	III		added	
SPNCRNA.753	I		added_and_changed	
SPNCRNA.7530	III		added	
SPNCRNA.7531	III		added	
SPNCRNA.7532	III		added	
SPNCRNA.7533	III		added	
SPNCRNA.7534	III		added	
SPNCRNA.7535	III		added	
SPNCRNA.7536	III		added	
SPNCRNA.7537	III		added	
SPNCRNA.7538	III		added	
SPNCRNA.7539	III		added	
SPNCRNA.754	I		added_and_changed	
SPNCRNA.7540	III		added	
SPNCRNA.7541	III		added	
SPNCRNA.7542	III		added	
SPNCRNA.7543	III		added	
SPNCRNA.7544	III		added	
SPNCRNA.7545	III		added	
SPNCRNA.7546	III		added	
SPNCRNA.7547	III		added	
SPNCRNA.7548	III		added	
SPNCRNA.7549	III		added	
SPNCRNA.755	I		added_and_changed	
SPNCRNA.7550	III		added	
SPNCRNA.7551	III		added	
SPNCRNA.7552	III		added	
SPNCRNA.7553	III		added	
SPNCRNA.7554	III		added	
SPNCRNA.7555	III		added	
SPNCRNA.7556	III		added	
SPNCRNA.7557	III		added	
SPNCRNA.7558	III		added	
SPNCRNA.7559	III		added	
SPNCRNA.756	I		added_and_changed	
SPNCRNA.7560	III		added	
SPNCRNA.7561	III		added	
SPNCRNA.7562	III		added	
SPNCRNA.7563	III		added	
SPNCRNA.7564	III		added	
SPNCRNA.7565	III		added	
SPNCRNA.7566	III		added	
SPNCRNA.7567	III		added	
SPNCRNA.7568	III		added	
SPNCRNA.7569	III		added	
SPNCRNA.757	I		added_and_changed	
SPNCRNA.7570	III		added	
SPNCRNA.7571	III		added	
SPNCRNA.7572	III		added	
SPNCRNA.7573	III		added	
SPNCRNA.7574	III		added	
SPNCRNA.7575	III		added	
SPNCRNA.7576	III		added	
SPNCRNA.7577	III		added	
SPNCRNA.7578	III		added	
SPNCRNA.7579	III		added	
SPNCRNA.758	I		added_and_changed	
SPNCRNA.7580	III		added	
SPNCRNA.7581	III		added	
SPNCRNA.7582	III		added	
SPNCRNA.7583	III		added	
SPNCRNA.7584	III		added	
SPNCRNA.7585	III		added	
SPNCRNA.7586	III		added	
SPNCRNA.7587	III		added	
SPNCRNA.7588	III		added	
SPNCRNA.7589	III		added	
SPNCRNA.759	I		added_and_changed	
SPNCRNA.7590	III		added	
SPNCRNA.7591	III		added	
SPNCRNA.7592	III		added	
SPNCRNA.7593	III		added	
SPNCRNA.7594	III		added	
SPNCRNA.7595	III		added	
SPNCRNA.7596	III		added	
SPNCRNA.7597	III		added	
SPNCRNA.7598	III		added	
SPNCRNA.7599	III		added	
SPNCRNA.76	I		added_changed_and_removed	
SPNCRNA.760	I		added_and_changed	
SPNCRNA.7600	III		added	
SPNCRNA.7601	III		added	
SPNCRNA.7602	III		added	
SPNCRNA.7603	III		added	
SPNCRNA.7604	III		added	
SPNCRNA.7605	III		added	
SPNCRNA.7606	III		added	
SPNCRNA.7607	III		added	
SPNCRNA.7608	III		added	
SPNCRNA.7609	III		added	
SPNCRNA.761	I		added_and_changed	
SPNCRNA.7610	III		added	
SPNCRNA.7611	III		added	
SPNCRNA.7612	III		added	
SPNCRNA.7613	III		added	
SPNCRNA.7614	III		added	
SPNCRNA.7615	III		added	
SPNCRNA.7616	III		added	
SPNCRNA.7617	III		added	
SPNCRNA.7618	III		added	
SPNCRNA.7619	III		added	
SPNCRNA.762	I		added_and_changed	
SPNCRNA.7620	III		added	
SPNCRNA.7621	III		added	
SPNCRNA.7622	III		added	
SPNCRNA.7623	III		added	
SPNCRNA.7624	III		added	
SPNCRNA.7625	III		added	
SPNCRNA.7626	III		added	
SPNCRNA.7627	III		added	
SPNCRNA.7628	III		added	
SPNCRNA.7629	III		added	
SPNCRNA.763	I		added_and_changed	
SPNCRNA.7630	III		added	
SPNCRNA.7631	III		added	
SPNCRNA.7632	III		added	
SPNCRNA.7633	III		added	
SPNCRNA.7634	III		added	
SPNCRNA.7635	III		added	
SPNCRNA.7636	III		added	
SPNCRNA.7637	III		added	
SPNCRNA.7638	III		added	
SPNCRNA.7639	III		added	
SPNCRNA.764	I		added_and_changed	
SPNCRNA.7640	III		added	
SPNCRNA.7641	III		added	
SPNCRNA.7642	III		added	
SPNCRNA.7643	III		added	
SPNCRNA.7644	III		added	
SPNCRNA.7645	III		added	
SPNCRNA.7646	III		added	
SPNCRNA.7647	III		added	
SPNCRNA.7648	III		added	
SPNCRNA.7649	III		added	
SPNCRNA.765	I		added_and_changed	
SPNCRNA.7650	III		added	
SPNCRNA.7651	III		added	
SPNCRNA.7652	III		added	
SPNCRNA.7653	III		added	
SPNCRNA.7654	III		added	
SPNCRNA.7655	III		added	
SPNCRNA.7656	III		added	
SPNCRNA.7657	III		added	
SPNCRNA.7658	III		added	
SPNCRNA.7659	III		added	
SPNCRNA.766	I		added_and_changed	
SPNCRNA.7660	III		added	
SPNCRNA.7661	III		added	
SPNCRNA.7662	III		added	
SPNCRNA.7663	III		added	
SPNCRNA.7664	III		added	
SPNCRNA.7665	III		added	
SPNCRNA.7666	III		added	
SPNCRNA.7667	III		added	
SPNCRNA.7668	III		added	
SPNCRNA.7669	III		added	
SPNCRNA.767	I		added_and_changed	
SPNCRNA.7670	III		added	
SPNCRNA.7671	III		added	
SPNCRNA.7672	III		added	
SPNCRNA.7673	III		added	
SPNCRNA.7674	III		added	
SPNCRNA.7675	III		added	
SPNCRNA.7676	III		added	
SPNCRNA.7677	III		added	
SPNCRNA.7678	III		added	
SPNCRNA.7679	III		added	
SPNCRNA.768	I		added_and_changed	
SPNCRNA.7680	III		added	
SPNCRNA.7681	III		added	
SPNCRNA.7682	III		added	
SPNCRNA.7683	III		added	
SPNCRNA.7684	III		added	
SPNCRNA.7685	III		added	
SPNCRNA.7686	III		added	
SPNCRNA.7687	III		added	
SPNCRNA.7688	III		added	
SPNCRNA.7689	III		added	
SPNCRNA.769	I		added_and_changed	
SPNCRNA.7690	III		added	
SPNCRNA.7691	III		added	
SPNCRNA.7692	III		added	
SPNCRNA.7693	III		added	
SPNCRNA.7694	III		added	
SPNCRNA.7695	III		added	
SPNCRNA.7696	III		added	
SPNCRNA.7697	III		added	
SPNCRNA.7698	III		added	
SPNCRNA.7699	III		added	
SPNCRNA.77	I		added_changed_and_merged	SPNCRNA.817
SPNCRNA.770	I		added_and_changed	
SPNCRNA.7700	III		added	
SPNCRNA.7701	III		added	
SPNCRNA.7702	III		added	
SPNCRNA.7703	III		added	
SPNCRNA.7704	III		added	
SPNCRNA.7705	III		added	
SPNCRNA.7706	III		added	
SPNCRNA.7707	III		added	
SPNCRNA.7708	III		added	
SPNCRNA.7709	III		added	
SPNCRNA.771	I		added_and_changed	
SPNCRNA.7710	III		added	
SPNCRNA.7711	III		added	
SPNCRNA.7712	III		added	
SPNCRNA.7713	III		added	
SPNCRNA.7714	III		added	
SPNCRNA.7715	III		added	
SPNCRNA.7716	III		added	
SPNCRNA.7717	III		added	
SPNCRNA.7718	III		added	
SPNCRNA.7719	III		added	
SPNCRNA.772	I		added_and_changed	
SPNCRNA.7720	III		added	
SPNCRNA.7721	III		added	
SPNCRNA.7722	III		added	
SPNCRNA.7723	III		added	
SPNCRNA.7724	III		added	
SPNCRNA.7725	III		added	
SPNCRNA.7726	III		added	
SPNCRNA.7727	III		added	
SPNCRNA.7728	III		added	
SPNCRNA.7729	III		added	
SPNCRNA.773	I		added_and_changed	
