chromosome	systematic_id	primary_name	feature_type	value	date	db_xref_removed	db_xref_added	pombase_reference_removed	pombase_reference_added	pombase_comments_removed	pombase_comments_added	genome_snapshot
III	SPCC297.05		5'UTR	1882453..1882767	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC297.05		5'UTR	1882495..1882767	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC297.06c		3'UTR	complement(1885787..1885961)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC297.06c		5'UTR	complement(1886653..1886855)	2011-03-04							https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110204/
III	SPCC297.06c		5'UTR	complement(1886655..1886855)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC297.06c		5'UTR	complement(1886655..1886860)	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC2H8.02		5'UTR	827911..828545	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC2H8.02		5'UTR	828003..828545	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC2H8.03		CDS	join(830489..830498,830560..830777)	2007-12-19							https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20071109/
III	SPCC2H8.03		misc_feature	join(830489..830498,830560..830777)	2011-03-04							https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110204/
III	SPCC2H8.04		3'UTR	832043..832070	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC2H8.04		5'UTR	831122..831177	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC2H8.05c		3'UTR	complement(832236..832346)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC2H8.05c		5'UTR	complement(832999..833392)	2011-03-04							https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110204/
III	SPCC2H8.05c		5'UTR	complement(833001..833392)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC2H8.05c		5'UTR	complement(833001..833537)	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC306.02c		5'UTR	complement(408822..408845)	2011-03-04							https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110204/
III	SPCC306.02c		5'UTR	complement(408824..408845)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC306.02c		5'UTR	complement(408824..408882)	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC306.03c		3'UTR	complement(409505..409838)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC306.03c		5'UTR	complement(412068..412109)	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC306.04c		3'UTR	complement(412476..412764)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC306.04c		5'UTR	complement(415526..415886)	2011-03-04							https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110204/
III	SPCC306.04c		5'UTR	complement(415528..415886)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC306.04c		5'UTR	complement(415528..416039)	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC306.05c		3'UTR	complement(416164..416423)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC306.05c		5'UTR	complement(417576..417647)	2011-03-04							https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110204/
III	SPCC306.05c		5'UTR	complement(417578..417647)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC306.05c		5'UTR	complement(417578..417706)	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC306.06c		3'UTR	complement(418140..418475)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC306.06c		5'UTR	complement(419472..419518)	2011-03-04							https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110204/
III	SPCC306.06c		5'UTR	complement(419474..419518)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC306.06c		5'UTR	complement(419474..419553)	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC306.07c		3'UTR	complement(419790..419999)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC306.07c		5'UTR	complement(421134..421165)	2011-03-04							https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110204/
III	SPCC306.07c		5'UTR	complement(421136..421165)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC306.07c		5'UTR	complement(421136..421247)	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC306.08c		5'UTR	complement(422727..422870)	2011-03-04							https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110204/
III	SPCC306.08c		5'UTR	complement(422729..422870)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC306.08c		5'UTR	complement(join(422729..422886,423310..423488))	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC306.09c		5'UTR	complement(426277..426353)	2023-01-12	EMBL:SPCAP						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC306.10	wtf8	CDS	join(427445..427583,427752..427997,428047..428290,428336..428527,428568..428630,428681..428763)	2010-05-20		PMID:28631610	pers. comm. Val Wood		pseudo->coding		https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20100217/
III	SPCC306.10	wtf8	CDS	join(427445..427583,427752..427997,428072..428290,428336..428527,428568..428630,428681..428763)	2020-05-01				pers. comm. Val Wood		pseudo->coding	https://curation.pombase.org/pombe-embl-repo/trunk/?p=6245
III	SPCC306.11		3'UTR	431640..432221	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC306.11		5'UTR	430385..430787	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC306.11		5'UTR	430465..430787	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC31H12.03c		5'UTR	complement(626226..626276)	2011-03-24	EMBL:SPU73337						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC31H12.03c		5'UTR	complement(626226..626325)	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC31H12.04c		5'UTR	complement(627805..628007)	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC31H12.05c		5'UTR	complement(join(630444..630719,630838..631529))	2023-01-12	PMID:18488015						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC31H12.06		3'UTR	633655..634018	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC31H12.06		5'UTR	631707..632247	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC31H12.06		5'UTR	632090..632247	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC31H12.07		3'UTR	636762..636930	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC31H12.07		5'UTR	634259..634308	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC31H12.07		5'UTR	634292..634308	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC31H12.08c		5'UTR	complement(639532..639571)	2011-03-04							https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110204/
III	SPCC31H12.08c		5'UTR	complement(639534..639571)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC31H12.08c		5'UTR	complement(639534..639685)	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC320.03		3'UTR	complement(165855..165921)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC320.03		5'UTR	complement(168524..170750)	2011-03-04							https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110204/
III	SPCC320.03		5'UTR	complement(168526..170750)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC320.03		5'UTR	complement(168526..170811)	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC320.04c		5'UTR	162907..163073	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC320.05		3'UTR	complement(159855..159992)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC320.05		5'UTR	complement(161995..162280)	2011-03-04							https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110204/
III	SPCC320.05		5'UTR	complement(161997..162280)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC320.05		5'UTR	complement(161997..162339)	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC320.06		5'UTR	complement(159504..159654)	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC320.08		5'UTR	complement(152825..152877)	2023-01-12	EMBL:AU013350						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC320.09		5'UTR	complement(150473..150823)	2014-07-07							https://curation.pombase.org/pombe-embl-repo/trunk/?p=1903
III	SPCC320.09		5'UTR	complement(150590..150823)	2011-12-14							https://curation.pombase.org/pombe-embl-repo/?p=184
III	SPCC320.09		5'UTR	complement(150590..150823)	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC320.09	hem15	CDS	complement(join(149153..150163,150279..150323,150374..150472))	2014-07-07			PMID:24929437		based on ribosome profiling		https://curation.pombase.org/pombe-embl-repo/trunk/?p=1903
III	SPCC320.10		5'UTR	complement(148127..148149)	2011-03-04							https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110204/
III	SPCC320.10		5'UTR	complement(148129..148149)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC320.10		5'UTR	complement(148129..148226)	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC320.10		5'UTR	complement(148174..148226)	2011-12-14							https://curation.pombase.org/pombe-embl-repo/?p=184
III	SPCC320.11c		5'UTR	144336..144379	2023-01-12							https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC320.11c		5'UTR	144350..144379	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC320.12		3'UTR	complement(142975..143219)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC320.12		5'UTR	complement(143842..144130)	2011-03-04							https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110204/
III	SPCC320.12		5'UTR	complement(143844..144130)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC320.12		5'UTR	complement(143844..144172)	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC320.13c		3'UTR	142730..142975	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC320.13c		5'UTR	141627..141661	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC320.13c		5'UTR	141657..141661	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC320.13c		CDS	141575..142729	2003-08-14			PMID:12676091		trimmed to 2nd Met		https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20020905/
III	SPCC320.14		3'UTR	complement(139017..139221)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC320.14		5'UTR	complement(140192..140447)	2011-03-04							https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110204/
III	SPCC320.14		5'UTR	complement(140194..140447)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC320.14		5'UTR	complement(140194..140937)	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC330.01c		3'UTR	complement(102493..102684)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC330.01c		5'UTR	complement(105575..105601)	2011-03-04							https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110204/
III	SPCC330.01c		5'UTR	complement(105577..105601)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC330.01c		5'UTR	complement(105577..106750)	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC330.02		5'UTR	105535..105679	2023-01-12							https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC330.03c		3'UTR	complement(109866..109870)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC330.03c		5'UTR	complement(110501..110525)	2011-03-04							https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110204/
III	SPCC330.03c		5'UTR	complement(110503..110525)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC330.03c		5'UTR	complement(110503..110654)	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC330.04c		5'UTR	complement(113379..113477)	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC330.05c		5'UTR	complement(116574..116631)	2011-03-04							https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110204/
III	SPCC330.05c		5'UTR	complement(116576..116631)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC330.05c		5'UTR	complement(116576..116726)	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC330.06c		5'UTR	complement(118894..119002)	2023-01-12	EMBL:SPAJ2536						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC330.07c		3'UTR	complement(120575..120912)	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC330.07c		5'UTR	complement(122416..122896)	2023-01-12	EMBL:AU008976						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC330.08		3'UTR	125979..127050	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC330.08		5'UTR	124222..124562	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC330.08		5'UTR	124276..124562	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC330.09		3'UTR	129199..129392	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
III	SPCC330.09		5'UTR	127209..127293	2023-01-12	PMID:21511999						https://curation.pombase.org/pombe-embl-repo/trunk/?p=8649
III	SPCC330.09		5'UTR	127245..127293	2011-03-24	PMID:18641648,PMID:20118936						https://www.pombase.org/data/genome_sequence_and_features/artemis_files/OLD/20110304/
